366,complex span paradigm one influential widely used instruments measuring working memory capacity report results four experiments designed explore feasibility obtaining valid estimates online explored relationships complex span tasks fluid intelligence lab web using new platform called online working memory lab (the owl accessible across computer operating systems functions local remote contexts allowing researchers sample diverse subjects practically anywhere experiments 1 2 showed complex span failed predict stimuli letters tests taken online increased predictive validity test battery experiments 3 4 replacing letters memory stimuli difficult write setting work describes recent attempts measure working memory capacity wild
367,paper presents new three inputs one output current-mode universal filter employing one modified current differencing transconductance amplifier two grounded capacitors filter realize low-pass bandpass high-pass band-stop all-pass responses appropriately connecting input terminals realize filtering functions without conditions input signal requirements natural frequency electronically controlled bias currents active passive sensitivity filter low pspice simulation results performed confirm presented theory
368,investigated well structural features note density relative number changes contour could predict success implicit explicit memory unfamiliar melodies also analyzed features likely elicit increasingly confident judgments "old" recognition memory task automated analysis program computed structural aspects melodies independent context also reference melodies testset parent corpus pop music features predicted success memory tasks points shared memory component however motivic complexity compared large corpus pop music different effects explicit implicit memory also found features associated different rates "old" judgments whether items old new rarer motives relative testset predicted hits rarer motives relative corpus predicted false alarms data-driven analysis provides support shared mechanisms implicit explicit memory retrieval well role true false judgments familiarity
369,food allergy result life-threatening anaphylaxis atopic dermatitis (ad) causes intense itching impaired quality life previous studies shown patients classical early-onset ad tend develop food allergy 10% adults food allergies concomitant ad however known whether food allergy leads adult-onset ad recently recognized disease entity using initial cohort subjects study retrospectively followed-up 2851 patients food allergy (age years) 14 years compared 11404 matched controls 28% 2851 food allergy patients developed ad 20% 11404 controls developed ad multivariate regression analysis showed food allergy patients likely develop ad (adjusted hazard ratio = 249 p= 3 < 3 food allergy claims respectively) developing adult-onset ad first study describe dose-dependent associations food allergy adolescence development adult-onset ad
370,last two decades wealth research domain episodic memory focused understanding neural correlates mediating false memories memories events never happened several recent qualitative reviews attempted synthesize literature methodological differences amongst empirical studies focus findings limited broader conclusions regarding neural mechanisms underlying false memories current study performed quantitative meta-analysis using activation likelihood estimation investigate commonalities within functional magnetic resonance imaging (fmri) literature studying false memory results broken memory phase well sub-analyses looking differences baseline correct rejection) (verbal experimental paradigm (eg semantic relatedness perceptual within retrieval concordance maps identified significant overlap across studies analysis several regions identified general false retrieval analysis well multiple sub-analyses indicating ubiquitous yet critical role false retrieval superior frontal gyrus left gyrus left inferior parietal additionally several regions showed effects inferior middle occipital bilateral inferior parietal cortex precuneus left respect encoding analyses showed common activity left middle temporal anterior cingulate cortex analysis identified common cluster activation medial temporal lobe (c) 2015 elsevier ltd rights reserved
371,uncertainty neural model influences effectiveness neural model-based systems application approach state-space neural model structure selection allows reducing model uncertainty state-space representation neural model enables develop new technique estimation neural model inputs based result enables performing robust fault detection isolation actuators
372,osteoarthritis (oa) chronic progressive disease complicated mechanisms involve inflammation cartilage degradation study investigated anti-inflammatory action acid b b) human oa chondrocytes mouse oa model induced medial meniscus vitro chondrocytes pretreated sal b (0 25 50 100 mu m) 2 h incubated il-1 beta (10 ng/ml) 24 h production determined method pge2 assessed elisa expression inos cox-2 mmp-13 adamts-5 signaling molecules tested western blotting immunofluorescence staining used detect p65 nuclear translocation vivo mouse oa model received either sal b (25 mg/kg) saline every day hematoxylin eosin well green staining utilized evaluate severity cartilage lesions 8 weeks following surgery sal b inhibited pge2 elevated expression inos cox-2 mmp-13 adamts-5 reversed sal b il-1 beta-induced chondrocytes addition il-1 beta significantly induced phosphorylation nf-kappa b signaling phosphorylation response blocked sal b immunofluorescence staining demonstrated sal b could suppress il-1 beta-induced p65 nuclear translocation vivo cartilage sal mice exhibited less cartilage degradation lower scores taken together sal b possesses great potential value therapeutic agent oa treatment (c) 2017 published elsevier bv
373,background: puncture headache mainly resulting loss cerebral spinal fluid (csf) well-known complication spinal anesthesia diagnostic lumbar puncture spinal needles modified minimize complications modifiable risk factors pdph mainly included needle size needle shape however whether incidence pdph significantly different pencil-point needles controversial meta-analysis assess incidence pdph cutting spinal needle pencil-point spinal needle methods: included randomly designed trials assessing clinical outcomes patients given elective spinal anesthesia diagnostic lumbar puncture either cutting pencil-point spinal needle eligible studies selected studies risk bias assessed 2 investigators clinical outcomes including success rates frequency pdph reported severe pdph use blood patch recorded primary results results evaluated using risk ratio (rr) 95% confidence interval (ci) dichotomous variables man software (version 53) used analyze appropriate data results: twenty-five randomized controlled trials (rcts) included study analysis result revealed pencil-point spinal needle would result lower rate pdph (rr 95% ci [196 p<000001) severe pdph (rr 95% ci p<000001) furthermore ebp less used pencil-point spine needle group (rr 369; 95% ci [196 p<00001) conclusions: current evidences suggest pencil-point spinal needle significantly superior compared cutting spinal needle regarding frequency pdph pdph severity use ebp view recommend use pencil-point spinal needle spinal anesthesia lumbar puncture
374,paper reports bundle adjustment (ba) framework features fused underlying three-dimensional (3d) mesh provided priori using approach inspired class algorithms introduce hidden binary label visual feature indicates feature considered part nominal model feature corresponds 3d structure absent model therefore addition improved estimates feature locations identify visual features correspond foreign structure ship hull show framework special case gaussian framework efficiently incorporated state-of-the-art graph-based simultaneous localization mapping solvers addition precision bundle adjustment framework allows identification structural deviations 3d structure inferred camera imagery prior model structural deviations shapes allow us structure back 3d mesh augmented model used within 3d pipeline providing visually intuitive 3d reconstruction ship hull evaluate pipeline using robotics autonomous underwater vehicle surveying ss 3d mesh derived computer aided design (cad) drawings serves prior model addition consistent visual reconstructions update prior mesh 3d information corresponding underwater structure cylindrical shapes known dimensions (c) 2016 elsevier bv rights reserved
375,link education crime topic requires special attention respect converging influence individual social environmental factors article investigate educational pathways followed students higher education program formerly incarcerated individuals large state university northeastern united states specifically explore extent educational experiences served change also related impediments tied street influences financial constraints stigma academic social development data collected sample 34 current former students program participated face-to-face interview higher education program played key role process research participants article discuss personal agency sustained participation higher education post release implications future research crime avoidance
376,paper study stability analysis set-valued dynamical systems infinite-dimensional spaces existence uniqueness results established so-called passivity condition approach uses procedure term involving maximal monotone operator stability well invariance properties considered detail addition give sufficient conditions ensuring robust stability system spaces theoretical developments illustrated means two examples dealing electrical circuits one partial differential equations methodology based tools set-valued variational analysis
377,background aim: small intestinal bacterial associated gastrointestinal pathology colonoscopy endoscopic investigation could cause changes gut flora including occurrence sibo looked study effect colonoscopy occurrence sibo materials methods: prospective study including thirty patients irritable bowel syndrome (ibs) diagnosed according rome iii criteria two groups twenty ibs patients performed colonoscopy ten ibs patients referred colonoscopy patients tested presence sibo using glucose hydrogen breath tests beginning study day 1 g1 patients also tested colonoscopy (day 2) 1 week (day 9) g2 patients performed ghbt day 1 day 9 results: peak value expired h2 assessed mean value calculated significant statistical differences mean h2 values 2 groups patients day 1 mean level h2 significantly decreased preparing colonoscopy g1 patients (p < 00001) significant statistical differences mean levels h2 day 2 versus day 9 g1 patients (p = mean level h2 1 week performing colonoscopy ppm) higher obtained preparing (63 ppm) statistical significance patients g2 showed statistical differences mean levels h2 day 1 versus day 9 (p = patients g1 significantly lower mean h2 level versus g2 patients day 9 conclusions: colonoscopy produce sibo preparing colonoscopy influences level expired h2 reduces number intestinal bacteria probably trough effect air procedure performing ghbt soon colonoscopy might result false negative results ghbt
378,integration research experience classroom important vital experience undergraduates undergraduate research experiences grown independent instructor lead projects large consortium driven experiences impact importance cures students levels biochemistry focus national science foundation funded think tank state biochemistry cures suggestions moving biochemistry forward well practical guide reported (c) 2016 international union biochemistry molecular biology 2017
379,paper describes successful application pilot sensors alongside yellow river near aim innovative application sensors create real time monitoring system used monitoring system designed based knowledge gained dutch project dutch word calibration deployed sensors - - electrical - mechanical optical glass fibre system geotextile management system links sensor output dike stability analysis model provides gis based interface offering continuous status information dike stability system also provides sophisticated simulation capability operational support offering benefits areas emergency response planning crisis management
380,due increased size complexity power system network stability load frequency control (lfc) serious concern wide area monitoring system obtained signals phasor measurement unit quality services (qos) communication infrastructure terms signal delay packet loss probability length throughput important must considered carefully based thermal power system however studies presented includes qos communication infrastructure load frequency control (lfc) power system paper presents two area thermal power system based estimated time delay packet loss probability using approach delay packet loss probability modeled different math functions normally frequency deviation signal transmitted remote terminal unit control center control center individual control unit plants delay incurred located forward loop pso based controller form transport delay verify efficacy controller performance estimated constant delay time varying delay applied controller two area thermal thermal power system without governor dead band (gdb) generation rate constraints various loads conditions study demonstrated time delay compensated 2nd order approximation results show frequency deviation minimum terms stability transient response (c) 2015 elsevier bv rights reserved
381,traditionally data warehousing workloads processed using clusters make bulk available machines focus improving analytics performance utilize homogenous multi-threaded cpu environment optimized algorithms infrastructure increasing availability highly parallel accelerators like gpu xeon phi discrete accelerators types clusters provided opportunity accelerate analytics operations high programming cost due optimizations required fully utilize new pieces hardware work describes analyzes highly parallel relational algebra primitives developed focus data warehousing queries use common framework executed standard multi-threaded processors emerging accelerator architectures part work propose set data-intensive benchmarks help compare differentiate performance accelerator hardware determine key characteristics efficiently running data warehousing queries accelerators
382,background: astrocyte elevated related tumorigenesis deterioration different cancers including non-small cell lung cancer (nsclc) however effect aeg-1 nsclc remains unclear study aimed investigate clinical significance effect aeg-1 biological function nsclc results: aeg-1 significantly overexpressed nsclc tissues closely correlated deterioration nsclc based tissue microarray database meta-analysis aeg-1 proliferation migration invasion nsclc cells inhibited tumorigenic angiogenic ability nsclc cells furthermore aeg-1 co-expressed genes significantly related ampk signaling pathway based bioinformatics approaches materials methods: tissue microarray cancer genome atlas (tcga) database well meta-analysis performed analyze relationship aeg-1 clinicopathological parameters nsclc furthermore western blot analysis scratch assay colony formation assay transwell migration invasion assay embryo membrane model conducted explore effect aeg-1 nsclc vitro vivo additionally bioinformatics analyses carried assess potential pathways networks co-expressed genes aeg-1 conclusions: aeg-1 positively activated tumorigenesis deterioration nsclc hypothesize aeg-1 could play important role nsclc via ampk signaling pathway inhibiting expression aeg-1 expected become novel method therapeutic strategies nsclc
383,objectives hypotheses systematic review following: 1) prevalence post-traumatic stress disorder (ptsd) differ various types chronic pain (cp) 2) consistent evidence cp associated ptsd methods 477 studies 40 fulfilled exclusion criteria review grouped according type cp reported prevalence ptsd grouping determined aggregating patients studies group additionally patients groupings combined percentage studies found association cp ptsd determined consistency evidence represented percentage studies finding association rated according agency health care policy research guidelines results grouping ptsd prevalence differed ranging low chronic low back pain high veterans prevalence general population cp 98% 19 studies 16 found association cp ptsd generating consistency rating multiple studies) three groupings b rating veterans grouping received c rating conclusion results systematic review confirmed hypotheses review
384,aim paper propose neural network based reference modified pid control simple duration design method transient characteristics improvement digitally controlled dc-dc converters renewable energy network systems various types dc-dc converters widely used power conversion converters require superior control method stable operation especially transient characteristics improved since heavily affect stability system purposes designing conventional control methods becomes difficult task since optimization control parameters needs complicated analysis affected variations circuit components converters therefore simple easy design control widely required stable operation power converters neural network provide suitable control methodology situation since treats plant black box realize non-linear control based training input-output relation without complicated modelling analysis hand neural network based method disadvantage caused fact neural network trained data obtained advance overcompensation phenomenon occurs transient response paper neural network control adopted control dc-dc converter coordination conventional pid control neural network predicts output voltage converter reference value pid control modified predictions reduce error output voltage avoid overcompensation simple duration design neural network control also provided improve transient response effectively prototype testing simulation experiment revealed proposed method contributes obtain superior transient performance compared conventional pid control
385,symbiotic copepods group greatest numbers associates occur hard corals review scattered literature diversity taxonomic composition copepods hosts revealed total 148 coral species representing 66 genera 15 families serve hosts copepods present 363 copepod species representing 99 genera 19 families three orders recorded associates corals total included 288 68 seven within representation species varied greatly among 13 families number species belonging species) (92 species) data host utilization geographical distribution copepods living hard corals synthesized host specificity patterns highlighted prevalence intensity density biodiversity copepod infection 480 colonies coral damicornis bay southern taiwan documented july 2007 november 2008 hypothesized certain environmental factors physiological coral traits density symbiodinium could influence infection parameters analysis revealed copepods likely infect p damicornis kim 2003 accounted 50% total copepod density 2007 temperatures high bleaching occurred similar 75% sampled colonies data showed copepod virulence may related life history strategies well symbiodinium density surface area host coral colonies concentration nitrate surrounding tracking abundance diversity performance infectious copepods prior throughout natural bleaching event potential use parasites predicting future physiological performance p damicornis response environmental change particularly bleaching events may ultimately explored developed maximized kim 2010 previously placed transferred recently family corrected
386,south american rainforest ecosystem considered biodiversity however last decades intensively reduced 7 % original surface water resources water quality one main goods services system provides people monitoring management recommendations present study focused (1) determining nutrient content nitrite ammonium physiochemical parameters ph electrical conductivity turbidity dissolved oxygen total dissolved surface water 24 rainforest mountain rivers (2) analyzing human health risk (3) assessing environmental distribution determined pollutants (4) analyzing water quality indices addition total coliform bacteria dataset used literature turbidity total dissolved solids nitrite exceeded guideline value recommended national international guidelines several sampling stations spatial distribution pattern analyzed principal component analysis factor analysis showing well-defined groups rivers showed good adjustment = rated water quality good excellent sampling sites therefore study suggests use monitoring water quality region also water treatment coliform total dissolved solids turbidity
387,avibactam beta-lactamase inhibitor clinical development combined beta-lactam partners treatment bacterial infections comprising gram-negative organisms avibactam structural class inhibitor contain beta-lactam core maintains capacity covalently beta-lactamase targets using tem-1 enzyme characterized avibactam inhibition measuring off-rate deacylation deacylation off-rate min(-1) allowed investigation deacylation route tem-1 using nmr ms showed deacylation proceeds regeneration intact avibactam hydrolysis tem-1 four additional clinically relevant shown release intact avibactam showed avibactam covalent slowly reversible inhibitor unique mechanism inhibition among beta-lactamase inhibitors
388,patients thyroid cancer evolve well current therapies however patients present recurrent disease eventually die il-10 anti-inflammatory immunosuppressive cytokine contribute immune escape neoplastic cells aimed investigate il-10 molecular marker improve clinical management patients thyroid cancer retrospectively studied 162 patients follicular cell-derived thyroid cancer attended institution including 63 classic papillary thyroid carcinomas 46 follicular variant papillary thyroid carcinomas 11 poorly differentiated thyroid carcinomas 42 follicular thyroid carcinomas patients treated according current guidelines followed-up months additionally studied 96 samples non-malignant tissues investigated expression il-10 tumor cells semiquantitative quantitative methods malignant tissues presented higher positivity +/- non-malignant samples +/- p < 0001) tumors extrathyroidal invasion diagnosis presented higher levels positivity il-10 +/- tumors without extrathyroidal invasion +/- p = 0004) observed positive correlation tumor size il-10 positivity (correlation coefficient = p < 0001) patients il-10 positivity median presented lower survival rate compared patients whose tumors presented il-10 positivity median suggest simple il-10 ihc analysis could help selecting patients would benefit intensive approach
389,variety studies food sharing elucidate ultimate proximate functions non-human primates especially pan chimpanzees food sharing serves means strengthen social relationships contrast little known food sharing orangutans since semi-solitary lifestyle provides opportunity share food outside context however recent long-term studies suggest social bonding might play important role orangutans previously assumed orangutans often kept groups seem cope group living quite well captive orangutans use food sharing social tool expected share food frequently selectively close social partners engage frequently active transfers provided three groups food recorded dyadic interactions determined relationship quality tested whether predicts food sharing found support predictions almost two thirds interactions involving food resulted sharing probability individual share food particular partner increased strength relationship exceeding expectations food sharing occurred even individuals two neighboring groups finally comparison studies captive chimpanzees revealed significantly higher proportion active transfers orangutans suggesting species-specific sharing sharing food universal prosocial behavior humans recent research aims elucidate adaptive functions proximate mechanisms comparison species especially non-human primates natural captive settings chimpanzees closest relatives quality social relationships revealed important food sharing contrast limited knowledge food sharing orangutans distant semi-solitary living relatives study provides first systematic investigation patterns role relationship quality captive orangutans results demonstrate orangutans share frequently selectively close associates even actively found chimpanzees findings add evidence supporting hypothesis social bonding played role evolution human prosocial behavior
390,analyze development investigations scientific results field physicochemical mechanics materials plays role contemporary scientific direction materials science main stages development direction national academy sciences considered role h v formation development branch science described also synthesize important scientific results illustrate practical applications formulate urgent problems future investigations
391,germline mutations pole pold1 shown cause predisposition colorectal multiple wide range neoplasms early-onset colorectal cancer prevalent order find additional mutations affecting activity polymerases sequenced exonuclease domain 155 patients multiple polyps early-onset colorectal cancer phenotype without alterations known hereditary colorectal cancer genes interestingly none previously reported mutations pole pold1 found hand among genetic variants detected two putative pathogenic pole gene c + c 1420g >a first variant detected two families proven alter correct rna splicing c 1420g >a (p detected one early-onset colorectal cancer patient located right next exonuclease domain pathogenicity change suggested rarity bioinformatics predictions indicated functional assays first study functionally analyze pole genetic variant outside exonuclease domain spectrum genetic changes dna polymerase could lead colorectal cancer predisposition
392,purpose thyroid radioactive iodine sodium-iodide used treating hyperthyroidism thyroid cancer pancreas expresses radioactive iodine uptake may damage pancreatic predispose patients type 2 diabetes aim study determine whether radioactive iodine associated glucose metabolism thyroidectomized rats methods forty male wistar rats divided four groups (n = control thyroidectomized thyroidectomized-treated 131-i thyroidectomized-treated 131-i l-thyroxine end study serum fasting glucose insulin thyroid-stimulating hormone free tetraiodothyronine measured intraperitoneal glucose tolerance test performed homeostasis model assessment-insulin resistance calculated vitro experiments glucose-stimulated insulin secretion pancreatic islets sodium-iodide mrna expression thyroid islets determined results compared control group free tetraiodothyronine lower 41 77% thyroid-stimulating hormone higher 36 126% thyroidectomized tx+i groups respectively compared controls rats tx+i group glucose intolerance assessed using area curve intraperitoneal glucose tolerance test +/- vs +/- 1070 p < 0001) l-thyroxine replacement therapy restored value +/- near normal fasting insulin homeostasis model assessment-insulin resistance comparable groups however fasting glucose higher tx+i group vitro experiments glucose-stimulated insulin secretion islets differ groups conclusion radioactive iodine therapy per se effect glucose metabolism intensified thyroid hormone deficiency alterations glucose metabolism thyroidectomized rats l-thyroxine therapy restored glucose intolerance observed radioactive thyroidectomized rats
393,anterior cruciate ligament (acl) commonly injured ligament great impact athletes causing long absence play linked increased risks osteoarthritis today literature suggests knee braces may completely reduce acl injury mechanism risks ankle braces hand shown promising results aspects thus purpose research study effectiveness knee-ankle brace restraint reducing acl injury risks increasing knee flexion reducing knee valgus angles eighteen healthy asian male subjects performed drop vertical jump maneuver platform motion analysis capture carried measure knee flexion knee valgus angles results show effect knee-ankle brace restraint insignificant increasing knee flexion reducing knee valgus angles initial contact peak vertical ground reaction force ankle brace showed trends increasing knee flexion angles initial contact effect insignificant similarly ankle brace show significant effects knee flexion angles peak knee valgus angles instances knee brace little effect knee flexion angles showed significant effects valgus angle increase conclusion knee-ankle brace restraint found effect reducing acl injury risks ankle brace use adversely increase acl injury risks shown weak effects reducing risks knee brace used study found suitable reducing valgus angles (c) 2013 authors published elsevier ltd selection peer-review responsibility school aerospace mechanical manufacturing engineering rmit university
394,objective: clinical experience suggests growing prevalence borderline personality disorder aged residential care psychiatric facilities difficulties management paper reviews literature concerning prevalence phenomenology diagnosis borderline personality disorder old age aim elucidate phenomenological differences old age thus improve identification disorder methods: systematic search conducted using medline pubmed embase psycinfo databases employing search terms including disorder' personality disorder' search included articles english involving participants years long-term prospective studies borderline personality disorder long-term follow-up studies studies involving older adults years also examined results: paucity literature borderline personality disorder elderly diagnostic rating instruments developed borderline personality disorder elderly phenomenology borderline personality disorder aged population differs several respects seen younger adults causing difficulties reaching diagnosis escalations symptoms maladaptive behaviours usually occur diagnosis borderline personality disorder either made delayed improved identification borderline personality disorder older patients together staff education concerning phenomenology aetiology management patients urgently needed conclusion: diagnostic instruments borderline personality disorder elderly need developed interim suggestions offered concerning patient symptoms behaviours could trigger psychiatric assessment advice concerning management screening tool proposed assist timely diagnosis borderline personality disorder older people timely identification patients needed receive skilled help understanding treatment needed alleviate suffering lives
395,myelofibrosis chronic progressive myeloproliferative neoplasm characterized anemia splenomegaly debilitating symptoms leukemic transformation ruxolitinib oral inhibitor highly effective ameliorating systemic symptoms reducing splenomegaly current clinical research focused evaluation agents based pre-clinical rationale result disease course modification panobinostat inhibitor demonstrated clinical activity single agent early phase trials myelofibrosis previously conducted phase trial panobinostat monotherapy patients myelofibrosis determined 25 mg weekly recommended phase ii dose completed investigator initiated phase ii trial 22 myelofibrosis patients single institution 6 cycles therapy overall response rate criteria 36% 95% ci: median percent reduction spleen volume 34% (range eight patients average reduction jak2v617f allele burden 68% one patient obtained complete molecular response six patients remained therapy extension phase median 18 months (range treatment discontinuation frequent due perception therapy optimal dosing panobinostat treatment mf remains somewhat appears effective better tolerated administered lower doses prolonged duration therapy (c) 2016 elsevier ltd rights reserved
396,predictions different magnetic core losses acceptable accuracy key parameters calculations considered large hydro electrical machines paper overview existing magnetic core loss models reported new approach computation magnetic stator rotor core loss proposed finite element electromagnetic simulations carried existing hydro electrical generator rating mva 138 kv 60 hz 60 poles 504 magnetic core losses computed new proposed approach post processing stator rotor finally obtained results compared models available test data
397,laser stealth space target useful important urgent practice paper introduces definition expression laser radar cross section general laws influencing factors space target's including surface materials types target's shape size paper discusses possible laser stealth methods space target practical applications two view points material stealth methods shape stealth methods conclusions suggestions provide references next research thinking methods target's laser stealth
398,design shopping designers explore design space gain insight feasible impractical solutions well learn alternatives optimization selection design space consists multidimensional sets data order select best design among numerous alternatives designers may use several different graphs study test find appropriate graph indicate best solution corresponding set objectives represented design scenario (1) constraint must done shortest possible time (2) three graph types tested three different design scenarios one car chosen total 40 response quality index proposed computes quality designer's choice given scenario total 90 tests 30 participants performed parallel coordinates plot proved best graph selection design shopping
399,introduction: emerging viral infections represent major concern human veterinary public health urgent need development broad-spectrum covered: recent strategy antiviral research based identification molecules targeting host functions required infection multiple viruses number fda-approved drugs used treat several human diseases cationic amphiphilic drugs ability accumulate inside cells affecting several viruses infection review summarized chemical properties effects cells reported main fda-approved cads identified far potential antivirals drug commentary: although concerns regarding efficacy possible side effects off-label use cads antivirals seem represent promising starting point development broad-spectrum antiviral strategies knowledge mechanism action required improve antiviral activity reduce risk side effects
400,impairments executive functioning give rise reduced control behavior impulses therefore risk factor violence criminal behavior however contribution specific underlying processes remains unclear crucial element executive functioning essential cognitive control goal directed behavior visual attention elucidate importance attentional functioning general population employed attentional capture task measure visual attention expected offenders impaired visual attention revealed increased attentional capture compared healthy controls comparing performance 62 offenders 69 healthy community controls found hypothesis partly confirmed offenders accurate overall accurate absence distracting information suggesting superior attention presence distracting information offenders significantly less accurate compared distracting information present together findings indicate violent offenders may superior attention yet worse control attention violent offenders may trouble adjusting unexpected irrelevant stimuli may relate failures self regulation inhibitory control
401,objective: assess parents' perceptions use contrast empirical indications examine relationship reported implementation procedures perceived effectiveness methods: surveyed parents preschool school-age children (n = 401 aged 15 months 10 years) visits regard awareness perception usage parents specifically surveyed regarding components empirically evaluated pertain directly underlying behavioral principles descriptive analyses group comparisons correlational analyses used characterize responses evaluate relationship administration variation perceived effectiveness results: parents reported using response large majority parents implementing manner counter empirical evidence parents endorsed effective varied significantly key implementation components (eg use single several reported implementation practices correlated perceived effectiveness challenging child behavior example requiring child ending positively correlated perceived effectiveness conclusions: results cement widely disseminated practice cast doubt fidelity typically implemented better methods educating parents evidence-based discipline needed
402,objective: individual occurrence depression insomnia risk factor irritable bowel syndrome (ibs) researchers evaluated association comorbid depression insomnia ibs aim present study explore relationship ibs coexistence depression insomnia korean population-based cohort study methods: total individuals enrolled korean genome epidemiology study analysed participants (n = diagnosed ibs based rome ii criteria regarding depressive symptoms subjects three groups based beck depression inventory (bdi) score insomnia defined positive response least one three questions sleep states results: odds ratio (or) ibs increased proportionally depressive symptoms (or: 95% cl: middle tertile or: 95% cl: highest subjects insomnia showed higher ibs without insomnia (or: 95% cl: joint analysis bdi insomnia odds ibs significantly higher bdi tertiles insomnia corresponding bdi tertiles without insomnia significant interaction effect bdi tertile insomnia ibs conclusion: presence depression insomnia significantly associated ibs compared individual occurrence prospective investigations needed explore possible causality depression insomnia ibs (c) 2016 elsevier inc rights reserved
403,last earthquake occurred chlef significant decrease shear strength caused major damages several civil hydraulic structures dams bridges slopes buildings) especially saturated sandy soil areas near chlef valley paper presents laboratory study drained compression triaxial tests conducted sandy soil reinforced horizontal layers geotextile order study influence geotextile layer characteristics shear stress-strain volumetric tests carried medium dense sand experimental programme includes drained compression tests performed reinforced sand samples different values geotextile layers number (n (g)) confining pressure relative density (d (r)) test results shown contribution geotextile low values axial strain (epsilon negligible higher values (epsilon geotextile induces quasi-linear increase deviator stress (q) leads increase volume within reinforced samples negligible influence geotextile layers number (n (g)) stress-strain behaviour volumetric change shown normalized n (g) results indicate contribution geotextile stress-strain mobilization increases increasing confining pressure contribution volume contraction decreases increase confining pressure
404,despite evidence suggesting one earliest indicators eventual autism spectrum disorder diagnoses early motor delay remain interventions targeting motor behavior primary outcome young children autism spectrum disorder aim pilot study measure efficacy intensive motor skill intervention motor skills gross motor physical activity socialization observation peer young children autism spectrum disorder total 20 children autism spectrum disorder aged participated experimental group (n=11) participated 8-week intervention consisting motor skill instruction control group receive intervention repeated-measures analysis covariance revealed statistically significant differences groups three motor outcomes (f(1 p<0001 partial object control (f(1 p<0001 partial gross quotient (f(1 partial findings shed light importance including motor programming part early intervention services delivered young children autism spectrum disorder
405,background: whether tibial components beneficial patients received distal femur surgery lacks high-quality clinical follow-up mechanical evidence study aimed investigate biomechanics distal femur reconstructed apt tumor knee prostheses using finite element analysis based previous promising clinical outcome methods: three-dimensional fe models use apt tibial prostheses reconstruct distal femoral bone defects developed input fea software version mesh refinement tests gait simulation single foot 15 positions mechanical loading conducted stress distribution analysis compared apt mbt two static positions results: prosthesis types stress concentrated junction stem shaft maximum stress femoral axis base 100 mpa stress tibial surface relatively distributed mpa stress tibial bone-cement layer apt prosthesis approximately 20 times higher mbt prosthesis region stress proximal tibial bone cortical bone apt prosthesis times greater mbt prosthesis distributed conclusions: although stress bone-cement around apt component relatively high stress better distributed interface apt mbt prosthesis effectively protects proximal tibia distal femur tumor knee prosthesis replacement results considered selecting appropriate tibial component patient especially foreseeable conditions osteoporosis
406,although tendency towards semantic web increasing current web semantic data several web application domains need present data form graphs get information knowledge allow semantic web searching deal domains example geographic data data area bioinformatics social networks even search engines domains already store data relational database management systems capable queried directly semantic web applications paper propose method map data relational databases rdf structures true single source database well different source databases results show complexity order n number records processed comes performance creating output mapping relational database rdf files
407,background: prior studies suggested inhibited temperament may associated increased risk developing anxiety mood disorder including bipolar disorder however neurobiological basis increased risk unknown aim study examine temperament symptomatic asymptomatic child offspring parents bipolar disorder investigate whether inhibited temperament associated aberrant hippocampal volumes compared healthy control (hc) youth methods: obd group consisted 45 youth 24 current psychiatric symptoms 21 without psychiatric symptoms compared 24 hc youth temperament characteristics measured using revised dimensions temperament survey magnetic resonance imaging used measure hippocampal volumes association temperament hippocampal volumes tested using multiple regression analysis results: compared group obd(+)s group significantly inhibited temperament traits less flexibility negative mood less regular rhythm daily routines contrast group likely approach novel situations compared obd(+)s hc groups within obd(+)s group inhibited temperament associated smaller right hippocampal volumes conclusions: study symptomatic obd characterized inhibited temperament inversely correlated hippocampal volume additional longitudinal studies needed determine whether inverse correlations hippocampal volume inhibited temperament represent early markers risk later developing bipolar disorder
408,two dimensional (2d) vector features terrain reference highlight features improve intelligibility three dimensional (3d) scenes research proposes new based method render solid color 2d polygons terrain using value window coordinates screen space pixel's spatial extent real world coordinates calculated pixel's color changed spatial extent intersects polyline polygon feature reflect fact polyline going polygon covering pixel compared existing methods method eliminates undesirable rendering artifacts parallel computing schema proposed implemented well improve rendering performance
409,headache one common neurological symptoms reported childhood adolescence leading high levels school absences learning problems poor psychiatric conditions pediatric headache associated several neurological psychiatric particular depression anxiety disorders sleep disorders epilepsy associated pediatric migraine goal article review comorbidities associated pediatric headache thereby enabling pediatric neurologists identify shared triggers develop synergistic management strategies address headache comorbidities
410,exposure children domestic violence abuse form child maltreatment short-and long-term behavioural mental health impact health care professionals generally uncertain respond domestic violence particularly unclear best practice regards children's exposure role response systematic review report educational structural interventions aim improve professionals' understanding response dva survivors children searched 22 bibliographic databases contacted topic experts studies reporting quantitative outcomes type intervention aiming improve professional responses disclosure dva child involvement included interventions physicians nurses teachers inclusion criteria: three randomised controlled trials (rcts) 18 pre-post intervention surveys 18 training three system-level interventions training interventions generally positive effects participants' knowledge attitudes towards dva clinical competence results rcts consistent surveys results system-level interventions aimed change organisational practice collaboration demonstrates benefit coordinating system change child welfare agencies primary health care organisations implications policy research discussed (c) 2015 authors child abuse review published john wiley & sons ltd
