47,This research studies problem porous baffle behind opening A theoretical model extended include effect porous baffle theoretical model taking account porosity two typical unidirectional displacement flow types The technique employed conduct experiments using model technique used analyze light intensity data derived recorded images experiments baffle porosity percentage experiments two series Each series respectively includes three different opening area ratios 1 05 Experimental results show emptying processes cases baffle larger porosity percentage emptying dense layer emptying mixed layer one process emptying dense layer cases baffle smaller porosity percentage Experimental results reasonable agreement extended theoretical model developed research Two extreme cases without baffle included paper represent two typical flow types horizontal inflow denoted phi = vertical inflow denoted phi = 100 % ie unidirectional classical displacement flow displacement flow interfacial mixing As porosity percentage increases emptying time dense layer decreases emptying time whole tends increase The emptying time dense layer decreases total effective opening area reduced increases cases porosity percentage The initial interfacial mixed layer increases baffle porosity percentage increases cases fixed total effective opening area total effective opening area increases cases baffle porosity percentage The initial buoyancy mixed layer dependent penetrative entrainment flow rate dense layer mixed layer emptying time dense layer As total effective opening area porosity percentage increases experimental results show initial buoyancy mixed layer tends increase penetrative entrainment flow rate increases well emptying time dense layer decreases ( C ) 2015 Elsevier Ltd All rights reserved
48,To decrease accumulation reducing sugars potato low temperature multiple vector part starch phosphorylase L starch-associated R1 genes constructed transformed potato L ) chain reaction blotting indicated construct transformed successfully genome reverse transcription PCR analysis showed expression level starch phosphorylase L starch-associated R1 genes reduced transgenic microtubers relation plants The accumulation total reducing sugars transgenic microtubers significantly decreased line compared control genes decreased content starch increased starch content transgenic microtubers implying starch phosphorylase L starch-associated R1 genes reduced starch storage conditions
49,Purpose : To report outcomes primary transconjunctival vitrectomy diagnosis treatment endogenous fungal Methods : analysis patients EFE underwent diagnostic transconjunctival 23-G vitrectomy center Results : eyes 15 patients EFE included study Four patients bilateral 11 patients unilateral disease Sixteen eyes 15 patients underwent 23-G vitrectomy confirm diagnosis using culture polymerase chain reaction examinations All affected eyes treated B 5 mu patients received additional systemic antifungal therapy 23-G vitrectomy confirmed diagnosis EFE eyes found causative 125 % eyes detachment common complication Conclusions : EFE confirmed using primary 23-G vitrectomy
50,Under investigation paper ( 3 + 1 ) -dimensional modified equation describes nonlinear behaviors waves plasma treated fluid pressure isothermal described distribution With method symbolic computation obtain solutions equation We graphically study solitons related coefficient cubic M one soliton increases increasing M one soliton unchanged M increases The two solitons three solitons parallel amplitudes solitons increase increasing M solitons unchanged It shown interactions two solitons among three solitons elastic
51,In paper derivative control approach control smart structures presented First state space equation structure transformed modal parameters modal PID control separately designed reduced modal space Then feedback gain matrix controller obtained based contribution modal responses structural responses The performance controller investigated control force friction benchmark base isolated building In order tune modal feedback gain controller suitable trade-off among objectives ie reduction maximum modal base displacement maximum modal floor acceleration smart base isolated structure well maximum modal control force created using search algorithm In terms reduction maximum base displacement acceleration numerical simulations show proposed method better reported controllers literature Moreover simulation results show able efficiently input energy reduce damage energy structure Overall proposed control strategy provides simple strategy tune control forces reduces number sensors control system number controlled stories
52,Objective : The goal study determine core competencies means systematic literature review design test training program Methods : competencies medical interpreting using systematic literature review An intervention program developed improve core competencies conducted knowledge interpreting skills participants aged years ( n = Results tests compared Results : Results systematic review indicated five core maintaining accuracy medical understanding human ( c ) behaving making communication communication skills analysis showed significant improvement knowledge interpreting skills intervention program compared control program Conclusion : assessment showed developed training system useful improving knowledge quality medical interpreting A training program medical could bridge gap medical professionals patients limited integration clinical flow ( C ) 2013 Elsevier Ireland Ltd All rights reserved
53,This paper addresses stability tracking control problem underactuated four rotor flying robot vehicle design combines adaptive law sliding mode control term uncertainties associated flying environment mass aerodynamic force moment vehicle Using analysis show position orientation tracking errors derivatives made origin Simulation examples vehicle given demonstrate effectiveness theoretical development real-world application
54,This study investigated measurement structure Sex Inventory different factor analysis methods Most previous studies validity applied factor analysis examine BSRI We aimed assess psychometric properties construct validity 12-item BSRI sample administered older adults wave 1 International Aging Study We used alpha assess internal reliability factor analysis assess psychometric properties revealed three-factor model confirmed compared original two-factor structure model Results revealed two-factor solution satisfactory construct validity superior fit data compared three-factor solution The two-factor solution expected gender differences older adults The 12-item BSRI provides reliable instrument international samples older adults
55,The tufted deer species found China sex = 46 47 components species yeast humans Here Cetn1 gene isolated testis cDNA tufted deer expression pattern number gene gene structure studied To date unknown reasons satisfactory genomic DNA tufted deer obtained In present study extracted high molecular weight genomic DNA tissues tufted deer Results showed genomic DNA isolated successfully could used Southern blotting Cetn1 gene 1 shown exist testis It single genome Protein sequence analyses indicate shown human conserved sequences human tufted deer
56,The problem distributive electric network operation efficiency terms selecting optimum strategy maintenance components considered repair distributive network components random processes For description homogeneous model discrete conditions continuous time developed Based complex criterion - optimization transmission distribution equipment maintenance carried
57,The present study aimed investigate effects mood stabilizers specifically signaling pathway rats ouabain animal model In addition effects AR-A014418 GSM-3 beta manic-like behavior induced OUA evaluated In first experimental protocol rats received single ICV injection OUA cerebrospinal fluid From day following ICV injection rats treated 6 days Li VPA twice day In second experimental protocol rats received OUA aCSF OUA plus AR-A014418 aCSF plus AR-A014418 On day OUA injection activity measured using test In addition analyzed levels p-PI3K p-Akt p-GSK-3 beta brain rats Li VPA reversed hyperactivity OUA decreased p-PI3K p-Akt p-GSK-3 beta levels Li VPA improved OUA-induced cellular however effects mood stabilizers dependent protein brain region analyzed In addition AR-A014418 reversed manic-like behavior induced OUA These findings suggest manic-like effects ouabain associated activation beta Li VPA protective effects OUA-induced inhibition GSM-3 beta pathway ( C ) 2016 Elsevier Ltd All rights reserved
58,BACKGROUND : delayed depression psychiatric condition described patients without history mood disorders undergo major surgery without complications become clinically PDPD recognized major surgical interventions including coronary surgery We sought determine incidence potential factors associated PDPD surgical treatment unruptured intracranial aneurysms METHODS : The cohort 105 patients derived prospective observational data set consecutive cases intracranial aneurysms 2015 2010 patients PDPD identified psychiatric treatment outcomes documented PDPD baseline characteristics analyzed Multivariate logistic regression performed analyze associations variables PDPD Patients depression bipolar disorder excluded RESULTS : Of 105 patients ( n = found diagnosed major depressive disorder surgical treatment intracranial aneurysms By multivariate analysis significant difference 2 groups full return daily activities ( P = P = odds ratio = 95 % confidence interval result cause PDPD All 11 patients PDPD fully 9 and/or pharmacotherapy 2 without intervention CONCLUSIONS : PDPD unruptured surgery patient identified addressed achieve full recovery PDPD mild post-traumatic stress disorder
59,The rapid advances field computational bioinformatics motivated development engineering methods data interpretation analysis With help later methods many processes molecular biology modeled analyzed coding regions genomic structure using computational algorithms clear example processes This work proposes novel application well-known principles concepts communications theory digital signal processing detection protein coding regions prokaryotic genomes The proposed algorithm employs polyphase complex scheme provide numerical representation genomic sequences involved analysis It concepts communications theory correlation maximal ratio combining algorithm generate signal whose coding regions respectively The proposed algorithm applied several prokaryotic genome sequences Two Bayesian designed evaluate performance proposed algorithm The obtained simulation results show algorithm able efficiently accurately identify protein coding regions sensitivity specificity values comparable well-known gene detection methods This relevance using communications theory concepts genomic sequence analysis ( C ) 2016 Elsevier Ltd All rights reserved
60,In repeated games distinguish true prosocial behavior strategic behavior In particular player know whether reciprocal action motivated In paper experimentally investigate relationship intrinsic strategic reciprocity running repeated trust game In treatment '' subjects know twice treatment '' know hence second period We find subjects anticipate strategic reciprocity intrinsic reciprocity In fact total level cooperation trust higher treatment This indicates strategic reciprocity intrinsic If one takes repeated game repeated game one cooperation higher social ( C ) 2016 Elsevier BV All rights reserved
61,Objective : In cross-sectional studies elevated body mass index associated cognitive impairment bipolar disorder We investigated direction association prospectively examining changes BMI cognition Method : We measured BMI performance six cognitive domains 12 months 80 young adult BD patients 46 healthy comparison subjects percent patients received pharmacotherapy We used longitudinal mixed models investigate whether ( ) higher BMI increasing BMI time predicted lower subsequent cognitive functioning ( ii ) lower cognitive functioning changes cognition predicted increasing BMI Results : baseline BMI BMI change predicted lower cognitive functioning Lower baseline scores attention verbal memory working memory composite measure global cognition predicted increasing BMI patients In patients lower cognitive functioning remained associated increasing BMI clinical treatment variables adjusted Improvement working memory predicted smaller subsequent BMI increase patients Conclusion : Lower cognitive functioning specific domains increasing BMI patients BD healthy young adults cognition may important weight gain BD
62,backbone amide groups enzymes substrates often observed importance substrate binding and/or catalysis easy investigate experimentally We describe generation kinetic backbone amide ester substitution determine importance backbone hydrogen bond The reaction characterized rate enhancement among largest reactions The reaction intermediate may hydrogen interaction backbone amide conserved active site oxygen pyrimidine moiety and/or electrostatic interactions conserved general acidic lysine In vitro translation amber using orthogonal amber used generate ester backbone substitution With substrate amide ester substitution increased value similar decreased value similar 50-fold We ( ) hydrogen bond backbone amide pyrimidine moiety contributes factor rate enhancement ( ii ) stabilization intermediate accomplished electrostatic interactions including These good agreement predictions obtained hybrid quantum mechanical calculations
63,Social anxiety eating disorders highly comorbid Several high levels comorbidity First social anxiety might vulnerability factor eating disorders Second eating disorders might vulnerability factor social anxiety two kinds disorders may common shared psychological vulnerabilities The current study ( N = undergraduate investigates model social anxiety eating disorder symptoms examines possibilities across two time points 1 six months We find support either social anxiety eating disorder symptoms per predicting across time find underlying vulnerabilities prospectively predict symptoms disorders whereas vulnerabilities specific symptoms one disorder Specifically find maladaptive shared prospective vulnerability social anxiety eating disorder symptoms find social appearance anxiety specific eating disorder symptoms whereas high standards specific social anxiety symptoms These data help clarify understanding social anxiety eating disorder symptoms frequently ( C ) 2016 Elsevier Ltd All rights reserved
64,mobile service robots move buildings carrying different tasks across multiple While tasks robots find variety states Although often used communicating robot 's state humans communication often ineffective We investigate use lights persistent robot 's state relation tasks environmental factors lights offer large degree choices terms animation pattern speed We present space choices introduce different animation profiles consider set lights robot We conduct experiments query suitable three representative autonomous robot CoBot enables CoBot state visible humans
65,youth development critical African American youth social political historical landscape grounded systemic One possible yet approach promote positive youth development increase African American youth consciousness connection Africentric values culture The primary purpose article investigate degree cultural group consciousness factors ( ie cultural orientation Africentric values racial predicted positive youth development ( ie future orientation prosocial behavior social might differ gender This article utilized survey data 1930 African American youth participants program Results generally indicated cultural orientation Africentric values degree racial socialization predicted positive youth development variables effects varying gender These findings suggest enhancing cultural consciousness may support positive development African American youth although male female youth may respond efforts different ways
66,Background : complications following total ankle replacement potentially lead devastating consequences The aim study compare operative differences patients without major wound problems required operative management We hypothesized increased tourniquet operative time would negatively influence wound healing Methods : We identified consecutive series primary performed December April 2014 whose data prospectively collected We identified subset patients required secondary surgery treat major wound complications ( ie operative debridement split-thickness skin soft tissue All patients second surgery operative wound debridement We compared demographics operative characteristics functional scores differences patients without major wound complications Clinical outcomes including secondary procedures implant failure rates recorded Results : patients total operative procedures treat major wound issues patients 14 split-thickness skin The median time treating wound 19 ( range : months index TAR The median follow-up time wound procedure ( range : months Compared control group patients major wounds significantly longer mean surgery vs minutes P = time trended toward longer median tourniquet time vs minutes P = Patients without wound complications likely arthritis whereas wound complications likely primary osteoarthritis ( P = The control group trended toward higher mean BMI vs P = There 6 major wound complication cohort including 2 knee Conclusion : wounds required operative management high failure rates resulted devastating outcomes We find increase major wound complications various risk factors identified studies Given data recommend limiting operative time While important improving patient functionality implant thought given staging TAR multiple pathologies addressed time surgery limit operative time Level Level III retrospective comparative series
67,The main objective paper analyze effect MHD heat generation radiation nanoparticle volume concentration unsteady natural flow past vertical involving oxide oxide nanoparticle volume concentration range smaller equal taken The numerical solutions governing boundary value problems obtained help transform algorithm symbolic computation software Maple The effects MHD heat generation radiation nanoparticle volume concentration velocity temperature profiles depicted graphically The skin friction coefficient number also investigated
68,defined social influence process mediated information communication technology produce change behavior performance individuals groups organization This study investigates e-leadership practices among users school virtual learning environment It performed two stages First interviews school administrators teachers students parents school software experts conducted The qualitative data collected interviews analyzed using open axial coding procedures As result e-leadership model emerged data consisted eight e-leadership quality seven core factors practices strategies support culture needs Second validity reliability model quantitative survey study involving school administrators The findings study established grounded model e-leadership practices schools ( C ) 2017 Elsevier Ltd All rights reserved
69,The social economic burden ( AR ) increasing significant effects quality life patients suffering AR Therefore require guidelines regarding diagnosis differential diagnosis proper management management patients AR The Korean Clinical developed new clinical guidelines appropriate management AR especially Korean patients For core questions ( ie questions several experts field developed set practical guidelines based systematic review literature Furthermore determined level evidence associated recommendations In article suggest 15 core questions medical treatment AR
70,In last two decades adiponectin family gained attention unique effects However presence brain adiponectin receptors adiponectin interest possible association diseases clinical studies found altered concentration adiponectin plasma cerebrospinal fluid several pathologies including depression multiple sclerosis disease Moreover recent preclinical studies also suggest involvement different physiological functions Despite evidence studies attempted elucidate functional role adiponectin To address question investigated effect Adiporon adiponectin receptors synaptic transmission pathway increasing concentration Adiporon correlated lower levels ratio whereas transmission always data show adiponectin system beyond involvement metabolic diseases plays also critical role synaptic activity putative target treatment synaptic pathologies
71,large number vertices future technologies put front algorithms highly regular 2D mesh structures exist domain applications paper propose new shortest paths algorithm given regular 2D mesh topology complexity bar V vertical vertical bar V vertical bar number vertices graph The proposed algorithm achieve better known algorithms cost scope graphs process graphs regular 2D topology The algorithm developed algebraic transformations tropical algebra well-known Floyd-Warshall 's algorithm First prove Floyd-Warshall 's algorithm tropical algebraic representation put transformations algorithm algebraic domain Secondly mind structure target class graphs transform original algorithm algebraic domain develop simple iterative algorithm shortest paths calculation computational complexity contribute better exploitation algorithm wide range applications hardware design new emerging technologies data problems information technologies
72,Background : heart functions newborns reversed levothyroxine substitution therapy The aim study investigate heart functions newborns changes levothyroxine substitution therapy measured tissue Doppler echocardiography conventional echocardiography Methods : The study included 30 neonates CH 34 healthy controls performed baseline therapy Results : Heart systolic function normal E ratios significantly lower patients baseline Tei indices significantly higher patients significant negative correlation detected free thyroxine levels Tei indices When early echocardiography findings compared difference detected Conclusions : CH may exhibit systolic diastolic heart dysfunction reversed early substitution treatment The Tei index index measured addition conventional echocardiography
73,Despite number studies highlighting important impact Chief Executive Officers ( CEOs ) firms several theoretical methodological questions cloud existing findings This study takes alternative approach examining perceptions CEO significance changed time Using event study methodology sample unexpected CEO deaths show absolute market reactions events US public firms increased markedly 2009 Our results indicate shareholders ways consistent belief CEOs become increasingly recent decades With Chief Executive Officers ( CEOs ) facing increased receiving pay substantial debate exists overall contribution firm outcomes While prior research sought calculate proportion firm outcomes CEO study takes alternative approach using assess shareholders think importance CEOs Our study shareholders motivated view CEOs increasingly important firm outcomes good bad versus decades earlier market reaction unexpected death CEO increased last six decades highlighting importance supporting least partially increased compensation given top Copyright ( C ) 2016 John Wiley & Sons Ltd
74,Multiple sclerosis inflammatory neurodegenerative disease central nervous system The primary symptoms MS include loss sensory motor function shown disease parameters experimental autoimmune mouse model MS reducing immune cell infiltration oxidative stress However initial studies carried female mice The present study compared effects daily voluntary wheel running several disease parameters male female mice EAE Male female mice given access running wheel 1 h day 30 consecutive days Daily wheel running significantly improved clinical scores males EAE little effect clinical females disease comparison inflammation injury oxidative stress male female mice EAE revealed significant differences amount infiltration reactivity integrity Male mice EAE given daily access running also significantly less ongoing oxidative stress compared groups together results indicate inflammatory response generated EAE distinct modulation daily exercise sex specific effects outcomes ( C ) 2017 Elsevier BV All rights reserved
75,We present code generating synthetic spectral energy distributions intensity maps particle hydrodynamics simulation The code based Monte Carlo radiative transfer method ie follows discrete propagate density field uses radiative equilibrium temperature ambient The sources extended and/or embedded discrete and/or diffuse The density grid therefore calculation performed resolution hydrodynamics We present two example calculations using method First demonstrate code strictly law radiation Secondly present synthetic intensity maps spectra embedded multiple system The algorithm uses data structures constructed purposes modern particle codes It therefore relatively simple implement
76,The way emotion represented processed human brain expanding area research key implications understand potentially treat affective disorders depression effects pharmacological manipulations key systems also help reveal emotional processing common antidepressant may work treatment depression anxiety This approach revealed depression associated neural behavioural biases towards negative positive stimuli pharmacological studies suggests antidepressant treatment acts biases early treatment resulting patients experiencing world positive way improving mood time This model supported evidence pharmacological interventions The unique perspective antidepressant treatment approach provides insights individual response treatment well novel approaches drug development
77,binding enzymes often follows precise order catalysis accomplished programmed conformational changes enzymes follow sequential order reaction kinetics The mechanistic study reductase ( R ) domain enzymes Peptide ( PKSs ) revealed product We report R-domains Mycobacterium Mycobacterium strictly mode catalysis performed instead carry catalysis substrate following random bi-bi reaction mechanism SAXS studies The crucial conformational change associated NADPH binding necessary achieve also SAXS studies Using demonstrated mutation catalytic tyrosine R-domains results decrease affinity NADPH attribute phenomenon loss interactions present tyrosine We propose adaptation alternative bi-bi catalytic mechanism enables R-domains process substrates transferred domains maintain enzymology ( c ) 2014 Elsevier Inc All rights reserved
78,welfare part driven stereotypes African Americans This individuals think welfare think recipients We investigated people 's mental representations welfare recipients In 1 2 used task estimate participants ' mental representations welfare recipients Compared average non-welfare-recipient image average welfare-recipient image perceived separate African American representative stereotypes associated welfare recipients African Americans In Study 3 participants asked determine whether supported giving welfare benefits people average welfare-recipient non-welfare-recipient images generated Study 2 Participants less giving welfare benefits person shown welfare-recipient image person shown non-welfare-recipient image The results suggest mental images welfare recipients may attitudes toward welfare policies
79,AimTo compare gel made chamomile cream urea intervention time occurrence radiation dermatitis dermatitis one common adverse effects radiotherapy patients head neck cancer It characterized pain skin sensation prevent study randomized controlled clinical trial 48 individuals head neck cancer starting radiotherapy either gel chamomile cream urea intervention prevention radiation dermatitis data collected baseline clinical data collected initiation radiotherapy Participants followed assess development radiation dermatitis The protocol de The study research clinical relevance preventing radiation dermatitis lack evidence supporting specific interventions important study new products might efficacious prevent complication This article presents protocol randomized controlled trial comparing gel made chamomile cream urea prevent radiation dermatitis patients head neck cancer undergoing radiotherapy
80,methods complementary alternative medicine may interact cancer treatments reduce efficacy enhance adverse effects Although CAM usage evaluated well cancer entities data melanoma patients still missing The aim study determine CAM usage melanoma patients using standardized questionnaire identify potential interactions established new systemic melanoma therapies This study carried seven skin cancer centers During routine care contact CAM usage former current melanoma treatment assessed melanoma patients The probability interaction classified four categories ranging The questionnaire filled patients evaluation CAM usage reported melanoma patients took BbCAM elements Of patients former current therapy used BbCAM The melanoma treatment included radiotherapy chemotherapy tyrosine kinase inhibitors On basis model likelihood interaction found cancer therapy also using BbCAM risk interactions The main study reliable comprehensive database clinical relevant interactions CAM oncology exists Most patients receiving treatment using BbCAM methods risk interactions raises safety treatment efficacy patients To protect melanoma patients potential combination cancer treatment CAM usage patients systematically report CAM use evidence CAM patient CAM use Copyright ( C ) 2017 Health Inc All rights reserved
81,Introduction : The forms prion protein described causative agents rare In addition proteins associated frequently occurring neurodegenerative disorders Alzheimer 's Parkinson 's shown share prion-like properties disease prion phenomenon series computational methods aimed prion-like proteins level These programs rely identification sequence similar yeast prions whose structural conversion driven specific domains residues A myriad prion-like candidates similar yeast predicted exist across life We review role prions prion-like proteins health disease special focus algorithms databases developed prediction Computational approaches provide novel insights prion-like protein functions regulation role disease
82,In paper high gain low noise Op-Amp designed In high gain Op-Amp large values coupling capacitor gain decrease Since requirement increase gain designed three stage Op-Amp Our designed circuit provides gain much larger two stage Op-Amp There trade-off various parameters like Phase margin gain rate etc For example achieve larger values GBW decrease We compared results two values input common mode range Improvement designed circuit done achieve desired GBW ratios results product MHz Phase greater 60 degrees achieved cost power dissipation area The Op-Amp designed 180 CMOS technology
83,impact image based web technologies educational communication part larger aimed determine overall impact image based web 20 technologies visual communication In particular try monitor impact technologies social progress visual communication academic education two societies Romania To end chose two universities countries representative engineering computer programming exposed areas progress society Institute Technology University In case study report presence university Romania web 20 platforms US university presence platforms determining degree impact technologies visual communication education
84,This article addresses classical fluid mechanics problem effect action column viscous liquid analyzed quantifying time-dependent length channel Despite several past studies rigorous mathematical formulation unsteady process still existing works crucial transient systems The approximate theories use integral approach described total force acting domain rate change total momentum However viscous resistance varying condition resistance created velocity profile Thus leading order error appears due true variation time strong negligible transient hydrodynamic The present paper proposes new way solve problem considering unsteady field unknown variable Accordingly analysis eigenfunction expansion flow unknown time-dependent amplitudes along unsteady length calculated system differential equations A comparative exploration situation integral approach rigorous technique based eigenfunction expansion It also two methods differ dynamics initial stage Then asymptotic shows two sets results behavior In way findings provide comprehensive understanding physics behind transport phenomenon
85,learning gain popularity due ability solve problems difficult model using conventional computer programming Much current past work focused algorithm development data processing optimization Lately subset research emerged explores issues related security This research gaining systems methods applied secure environments One machine benefits data-driven versus approach also data models rely could influence systems address data distribution changes using online learning Our work focused exploring various machine learning algorithms data-driven attacks In paper present initial findings using Monte Carlo simulations statistical analysis explore maximal shift classification model well required amount control data
86,This paper discusses luxury perspective aristocratic court society Our modern society often luxury consumption beyond essential But aristocratic court society period regarded luxury crucial tool social status political The court Augustus Strong also called Augustus example understanding luxury
87,This work reduce component count Low High All Pass active It also uses lower order filter achieve results higher order ones terms frequency response The used Nelder-Mead GA PSO The filters transformed small signal analysis analysis used translate circuit matrix form Three different examples presented illustrate effectiveness approach Results revealed computer program lower order operational amplifier filter used achieve results higher order one Also PSO achieve best results regard frequency response three examples followed GA Nelder-Mead result
88,The growing prevalence metabolic diseases obesity diabetes high strain global healthcare systems well increasing demand efficient treatment strategies More million people suffering type 2 diabetes ( T2D ) current trends global adult population affected In light systemic properties metabolic diseases well nature metabolism necessary taking approach study diseases metabolic models mathematical representations cell metabolism proven valuable tools area systems biology applications include process gaining biological mechanistic understanding diseases finding potential biomarkers identifying new drug This review focus modeling human metabolism field obesity diabetes showing range applications clinical importance well point future challenges
89,mice engrafted functional human cells tissues humanized mice become increasingly important small preclinical animal models study human diseases Since description mice mutations receptor common gamma chain early 2000s investigators able recipients human cells develop functional human immune systems These mice also engrafted human tissues liver skin solid mice significant progress studies human infectious disease cancer medicine disease allergies immunity use humanized mice may lead implementation medicine clinic This review discusses recent progress development use humanized mice highlights utility study human diseases
90,This paper deals sliding mode sensorless control induction motor drive anti-windup proportional integral speed controller By using PI speed controller output variables phenomenon response often occur especially sensorless electric motor drive In order improve high performance sensorless vector controlled induction motor drive use anti-windup action included PI controller speed loop The proposed scheme implemented digital signal using controller Experimental results presented show effectiveness algorithm stably response
91,The development interactive e-learning content requires special skills like programming techniques web integration design etc online skills e-learning products tend static like In paper propose new interactive model learning objects compromise static materials dynamic complex software e-learning materials developed We find random numbers based learning objects increases content diversity interactivity thus learners ' engagement The resulted learning object model limited level complexity related special e-learning software capable increasing learners ' interactivity engagement motivation dynamic content The approach applied successfully several computer programming disciplines
92,This study representation yield curve macroeconomy small open economy order study dynamic interaction yield curves US The framework US term structure interest rates Canadian yield curve macroeconomy The empirical results support strong links yield curves two countries US yield curve much per cent variation movement level 30 per cent slope Canadian yield curve Canadian factors found account 50 per cent variation output monetary policy rate 25 per cent variation much larger yield curve effects found future developments countries A relatively strong bilateral relationship found exist yield curve instrument monetary policy supporting recent studies find dynamic relationship yield curve macroeconomy due role monetary policy plays macroeconomy ( C ) 2014 Elsevier Inc All rights reserved
93,There several methods prevent pregnancy reversible well ones The sexual satisfaction couples affected many types used Aim The aim study evaluate prospectively effect vasectomy sexual life satisfaction couples Methods couples took part evaluation filled respective questionnaires vasectomy All questionnaires evaluated statistically differences respective sexual domain scores Main Outcome questionnaires used The International Index Function well postoperative pain score completed men Female Sexual Function Index completed female partner For statistical analysis Test used Results The average age couples chose vasectomy procedure years women years men The method frequently used prior vasectomy control For male partner showed significant change respective domains 76 couples males female partners would recommend vasectomy The postoperative pain score 35 scale postoperative complications reported The best improvement sexual function noticed female partners The showed significant improvement domains ( P < 005 ) arousal ( P < 005 ) ( P < 005 ) ( P < 005 ) satisfaction ( P < 005 ) Conclusion This first report best knowledge showed positive impact vasectomy sexual satisfaction couples safe operation complication rates B R J T A The effect vasectomy sexual life couples J Sex
94,image registration step many computer processes However traditional SIFT based methods able obtain satisfactory results cases In paper turn matching problem Markov optimization problem propose fast accurate image registration method based message passing screen mismatches caused conventional algorithm The proposed method comprises three steps First SIFT detector used detect key points points described instead SIFT detector improve second new constraint distance direction terms designed incorporated sequential message passing matching finally algorithm adopted filter mismatches obtain accurate transformation The experimental results demonstrate proposed method significantly efficiency accuracy registration process desirable result
95,The superior broadband performance 2D IIR frequency-planar beam filters relative conventional 2D recently reported using computational real-time test range resulting significant improvements presence broadband Further parallel systolic VLSI circuit polyphase architectures also reported ( Madanayake et al Int J Circuit Theory Appl 2010 ) case direct-form signal flow graph ( SFG ) architecture operating maximum The superior broadband performance 2D IIR frequency-planar beam filters extended direct-form signal flow graph ( SFG ) architecture ( Madanayake et al Int J Circuit Theory Appl 2010 ) novel differential-form SFG architecture order reduce overall complexity The proposed method employs differential-form polyphase 2D IIR frequency-planar beam SFG corresponding circuit architecture implement required 2D difference equation The resultant digital hardware significant advantage multiplier complexity relative direct-form structure For example look-ahead pipelining employed polyphase architectures two three four phases corresponding reductions multiplier complexity 20 % respectively A prototype circuit designed implemented device case operating million linear frames per second linear array corresponding circuit clock frequency MHz The circuit optimized low critical delays using look-ahead pipelining order three For implementations fields radio radar wireless communications VLSI versions proposed circuits required
96,Testosterone deficiency represents significant health risk factor men importance far physiological age-related reduction acquired testosterone deficiency may also occur Testosterone deficiency possible result commonly occurring diseases basis development different diseases The scope present investigation measurement serum testosterone levels different age groups Materials methods Serum testosterone levels determined samples healthy men laboratory Dr & routine conditions The frequency testosterone deficiency calculated different age groups compared using software Results low testosterone levels found subjects testosterone level lower 35 testosterone levels associated age In addition proportion men decreased serum testosterone levels comparable age groups The average serum testosterone level decreased slightly age groups period The data reveal high rates testosterone deficiency men independent patient age As decreased serum testosterone levels may several diseases involved pathogenesis diseases strongly recommended serum testosterone measurement included diagnostic especially symptoms loss dysfunction lack concentration depression sleep present
97,This study perceived enjoyment different In online experiment students randomly divided two groups ( n = asked estimate much young people general either serious light-hearted movies These differences perceived enjoyment serious light-hearted movies also assessed function differing individual motivations underlying media consumption The results showed clear third-person effect light-hearted movies first-person effect serious movies The third-person effect light-hearted movies moderated level hedonic motivation participants high hedonic motivations enjoyment light-hearted films However motivations moderate first-person perceptions case serious films
98,As whole human body kidney age-related changes translate progressive decline renal function aging process gender race genetic background several chronic inflammation oxidative stress system impairment kidney repair background cardiovascular disease play significant role aging kidney include changes important functional aging The assessment renal function framework aging problematic question whether renal aging considered physiological pathological process remains much issue Although promising dietary pharmacological approaches tested aging processes renal function decline elderly proper lifestyle modifications applicable general population currently represent approach maintain kidney health ( C ) 2014 Elsevier BV All rights reserved
99,3 lysine 36 conserved epigenetic regulating gene transcription alternative DNA repair H3K36 commonly involved cancer biology studies demonstrated H3K36 KMTases transcriptional programs studies catalytic domain H3K36 KMTases revealed intriguing design small molecule inhibitors Nevertheless potent inhibitors H3K36 KMTases yet developed challenges associated target class As strong evidence H3K36 KMTases cancer drug development efforts predicted yield novel compounds near future
100,rhythm biological rhythm governing physiology behavior period approximate h At molecular level circadian output controlled molecular clock composed positive negative feedback loops transcriptional post-translational processes CLOCK transcription factor known central component molecular clock feedback loops generating circadian oscillation Although CLOCK known undergo multiple post-translational modifications knowledge entities remains limited kinase 5 kinase involved various neuronal processes Here report Cdk5 novel CLOCK protein Cdk5 CLOCK residues association transcriptional activation CLOCK The regulation CLOCK function mediated alterations stability subcellular distribution These results suggest Cdk5 novel regulatory component core molecular clock
101,common skin disease involves area face results followed inflammation Careful face washing helps improve prevent however intensive washing risk skin impairment dry skin especially sensitive skin We hypothesized skin care combining mild skin intensive moisturizing skin may effective care acne subjects dry skin and/or sensitive skin We developed combination skin care acidic facial skin cleanser based mild aqueous eucalyptus extract moisturizing gel containing eucalyptus extract To optimize facial skin care system mild acne sensitive skin performed clinical trial 29 post-adolescent Japanese women mild acne dry sensitive skin The acne significantly decreased trial improvement dry skin significantly increased endogenous ceramide level chain length type ceramide No adverse events due test samples observed Based diagnosis subjects found combination skin care useful slightly useful Based findings combined use facial skin cleanser safe effective care acne post-adolescent Japanese women sensitive skin
